model_name,split,actual,predicted,actual_category,predicted_category
lstm,test,8.266666666666667,6.6129274235831375,high,high
lstm,test,7.333333333333333,6.898958632681106,high,high
lstm,test,7.266666666666667,5.428456788592868,high,high
lstm,test,7.8,4.675170458687677,high,high
lstm,test,7.333333333333333,4.494230953852335,high,high
lstm,test,8.0,5.5461992899576815,high,high
lstm,test,7.6,6.623996180958218,high,high
lstm,test,8.533333333333333,6.215859988000656,high,high
lstm,test,9.066666666666666,6.192836406495836,high,high
lstm,test,7.666666666666667,6.23028793334961,high,high
lstm,test,7.466666666666667,5.634762848748101,high,high
lstm,test,8.666666666666666,5.388407055536906,high,high
lstm,test,7.466666666666667,5.87987798055013,high,high
lstm,test,7.8,6.7913900534311935,high,high
lstm,test,8.466666666666667,7.524951397048103,high,high
lstm,test,8.266666666666667,7.439462894863553,high,high
lstm,test,7.533333333333333,7.907652090655432,high,high
lstm,test,7.727272727272727,7.756075745158727,high,high
lstm,test,7.133333333333334,5.184443873829312,high,high
lstm,test,7.866666666666666,5.320880595842998,high,high
lstm,test,7.066666666666666,6.586491433779398,high,high
lstm,test,6.333333333333333,5.468461177084181,high,high
lstm,test,7.2,4.903269296222263,high,high
lstm,test,7.6,4.722204558054606,high,high
lstm,test,6.466666666666667,5.624819281366136,high,high
lstm,test,6.6,6.317076449924045,high,high
lstm,test,7.866666666666666,5.715619378619724,high,high
lstm,test,7.0,5.677937089072333,high,high
lstm,test,6.866666666666666,6.04870052072737,high,high
lstm,test,6.2,6.019704177644517,high,high
lstm,test,7.8,5.0823612027698095,high,high
lstm,test,8.6,5.904613492223952,high,high
lstm,test,6.533333333333333,6.929953308900196,high,high
lstm,test,8.066666666666666,6.533241608407761,high,high
lstm,test,7.933333333333334,6.212237222989399,high,high
lstm,test,6.733333333333333,5.8827243751949725,high,high
lstm,test,6.2,6.93515936003791,high,high
lstm,test,7.333333333333333,6.933766496512625,high,high
lstm,test,7.133333333333334,8.04385833475325,high,high
lstm,test,8.6,8.93062334590488,high,high
lstm,test,8.5,9.71126232677036,high,high
lstm,test,1.8666666666666667,1.5379993225137392,low,low
lstm,test,1.2,1.2496276007758245,low,low
lstm,test,1.0666666666666669,1.4779080106152425,low,low
lstm,test,0.0,1.4339646288918122,low,low
lstm,test,1.0,0.7655373666021558,low,low
lstm,test,1.0,0.7283577472799353,low,low
lstm,test,1.4,0.7103035996357598,low,low
lstm,test,2.8,1.1509928559263545,moderate,low
lstm,test,1.4666666666666666,2.349520726998647,low,low
lstm,test,1.0,3.0722274117999606,low,moderate
lstm,test,0.7333333333333333,2.388363585207197,low,low
lstm,test,0.7333333333333333,1.457153264681498,low,low
lstm,test,1.1333333333333333,1.7603161825074087,low,low
lstm,test,1.5333333333333334,1.897869578997294,low,low
lstm,test,0.6,1.915398069222768,low,low
lstm,test,1.0666666666666669,2.252849941783481,low,low
lstm,test,1.0666666666666669,2.205474559466044,low,low
lstm,test,0.8,2.0663038439220847,low,low
lstm,test,0.2,2.3752109395133125,low,low
lstm,test,0.6,2.2957185321384004,low,low
lstm,test,0.8,2.3901498635609943,low,low
lstm,test,0.8666666666666667,2.6432426293691,low,moderate
lstm,test,2.1666666666666665,2.8968230936262342,low,moderate
lstm,test,1.1333333333333333,0.35837708082464,low,low
lstm,test,0.2666666666666666,0.4025912576251559,low,low
lstm,test,0.2666666666666666,0.4837194802032576,low,low
lstm,test,0.0666666666666666,0.4560326668951245,low,low
lstm,test,0.3333333333333333,0.0877815455198287,low,low
lstm,test,0.1333333333333333,0.1234742982519997,low,low
lstm,test,1.3333333333333333,0.086752745674716,low,low
lstm,test,1.1333333333333333,0.5350264072418213,low,low
lstm,test,0.5333333333333333,1.1632400671641032,low,low
lstm,test,0.4,1.4867011308670044,low,low
lstm,test,0.1333333333333333,1.0416805558734472,low,low
lstm,test,0.4666666666666667,0.717640421125624,low,low
lstm,test,0.2666666666666666,0.9402914245923362,low,low
lstm,test,0.2666666666666666,0.8050761395030552,low,low
lstm,test,0.2666666666666666,0.7786402304967246,low,low
lstm,test,0.2,0.9535017768541972,low,low
lstm,test,0.2666666666666666,1.1495199945237902,low,low
lstm,test,0.2,1.38520331647661,low,low
lstm,test,0.3333333333333333,1.5173505677117245,low,low
lstm,test,0.0,1.7765053669611617,low,low
lstm,test,0.2666666666666666,1.920966993437873,low,low
lstm,test,0.2,2.101763200759888,low,low
lstm,test,0.6,2.218359062406752,low,low
lstm,test,2.466666666666667,0.8879601567155786,moderate,low
lstm,test,1.2,1.1315859151383243,low,low
lstm,test,1.2,1.560750954515404,low,low
lstm,test,0.3333333333333333,1.7251343650950328,low,low
lstm,test,1.0,0.9603365159697004,low,low
lstm,test,0.8666666666666667,0.9119091984298496,low,low
lstm,test,0.4666666666666667,0.8286399235328039,low,low
lstm,test,1.1333333333333333,0.7255398051606287,low,low
lstm,test,0.9333333333333332,0.7958931518925563,low,low
lstm,test,0.8,0.8715562541451721,low,low
lstm,test,1.6,1.0765588108036257,low,low
lstm,test,0.2,1.4563327497906158,low,low
lstm,test,0.9333333333333332,1.381340495745341,low,low
lstm,test,1.1333333333333333,1.4774047679371305,low,low
lstm,test,0.5333333333333333,1.5072162601682877,low,low
lstm,test,0.7333333333333333,1.668425492445628,low,low
lstm,test,0.2666666666666666,1.8654451847076416,low,low
lstm,test,0.6666666666666666,1.743092507786221,low,low
lstm,test,0.8,2.1606454584333634,low,low
lstm,test,0.9333333333333332,2.349413906203376,low,low
lstm,test,0.4666666666666667,2.625783133506775,low,moderate
lstm,test,1.1333333333333333,2.9189696153004965,low,moderate
lstm,test,0.75,2.9961029794481067,low,moderate
lstm,test,11.066666666666666,6.131553406185574,high,high
lstm,test,8.866666666666667,5.689323976304795,high,high
lstm,test,9.533333333333331,6.824533722135756,high,high
lstm,test,9.133333333333333,7.063165415657894,high,high
lstm,test,7.333333333333333,5.778677712546452,high,high
lstm,test,8.933333333333334,4.423149744669596,high,high
lstm,test,9.533333333333331,4.559031216303508,high,high
lstm,test,8.266666666666667,6.31422791481018,high,high
lstm,test,10.6,7.4129694647259186,high,high
lstm,test,8.4,7.008073536554974,high,high
lstm,test,7.533333333333333,5.51630497508579,high,high
lstm,test,8.133333333333333,5.15405552652147,high,high
lstm,test,6.8,4.903709353340997,high,high
lstm,test,8.333333333333334,5.456180244021945,high,high
lstm,test,9.533333333333331,7.305426285001967,high,high
lstm,test,7.466666666666667,8.093992768062487,high,high
lstm,test,6.8,7.406523254182604,high,high
lstm,test,6.333333333333333,6.017442043622335,high,high
lstm,test,7.733333333333333,5.7190411011377975,high,high
lstm,test,8.4,7.998423573705885,high,high
lstm,test,8.4,9.867335706286962,high,high
lstm,test,7.230769230769231,10.13008273707496,high,high
lstm,test,7.6,5.967430329322814,high,high
lstm,test,6.8,6.794094391663869,high,high
lstm,test,6.333333333333333,5.241800909572177,high,high
lstm,test,8.2,4.564588541454739,high,high
lstm,test,9.266666666666667,5.50572735733456,high,high
lstm,test,9.733333333333333,6.5994153579076125,high,high
lstm,test,8.733333333333333,5.904882017771403,high,high
lstm,test,8.8,4.489635541703965,high,high
lstm,test,10.2,4.235046630435519,high,high
lstm,test,9.933333333333334,5.657154872682359,high,high
lstm,test,9.2,6.634596803453233,high,high
lstm,test,9.866666666666667,6.5935791598426,high,high
lstm,test,8.666666666666666,6.281688610712687,high,high
lstm,test,9.666666666666666,5.988398626115586,high,high
lstm,test,8.533333333333333,6.503647470474244,high,high
lstm,test,8.666666666666666,6.635484335157605,high,high
lstm,test,11.6,7.173357841703627,high,high
lstm,test,11.333333333333334,8.075128889083862,high,high
lstm,test,12.0,8.34228852589925,high,high
lstm,test,11.4,8.044832923677234,high,high
lstm,test,4.0,3.1806547936466,high,moderate
lstm,test,5.533333333333333,3.378147826592127,high,high
lstm,test,3.6666666666666665,4.294587888320287,high,high
lstm,test,4.333333333333333,4.065847420692444,high,high
lstm,test,3.2,3.484894961780971,moderate,high
lstm,test,5.466666666666667,2.7752910693486528,high,moderate
lstm,test,5.466666666666667,3.770260175069173,high,high
lstm,test,4.066666666666666,4.465394345588154,high,high
lstm,test,5.333333333333333,4.412982761859894,high,high
lstm,test,6.2,4.018366870615217,high,high
lstm,test,5.4,4.290880930423736,high,high
lstm,test,5.0,4.944351234700945,high,high
lstm,test,3.533333333333333,4.689464362462361,high,high
lstm,test,5.0,4.296040811803606,high,high
lstm,test,4.066666666666666,6.013771027988857,high,high
lstm,test,5.066666666666666,6.137145113945007,high,high
lstm,test,5.8,6.282892984814114,high,high
lstm,test,5.866666666666666,5.508564113246069,high,high
lstm,test,6.066666666666666,6.210195873843298,high,high
lstm,test,7.5,6.08731272286839,high,high
lstm,test,4.933333333333334,5.093478958805402,high,high
lstm,test,5.2,4.991786613729265,high,high
lstm,test,4.4,4.613695867856343,high,high
lstm,test,4.666666666666667,4.086240103509692,high,high
lstm,test,6.266666666666667,4.2154663655493,high,high
lstm,test,6.466666666666667,4.978035307592815,high,high
lstm,test,4.933333333333334,5.617610412836076,high,high
lstm,test,4.333333333333333,4.509000950389439,high,high
lstm,test,5.866666666666666,3.1393445279863146,high,moderate
lstm,test,6.333333333333333,3.837740304734972,high,high
lstm,test,6.466666666666667,5.583331153459018,high,high
lstm,test,6.4,6.329370809925926,high,high
lstm,test,5.333333333333333,5.531168901920319,high,high
lstm,test,7.733333333333333,4.5160674492518105,high,high
lstm,test,4.133333333333334,5.725640504890019,high,high
lstm,test,5.4,5.450800045331319,high,high
lstm,test,5.533333333333333,7.305232569906447,high,high
lstm,test,4.4,6.874414504898919,high,high
lstm,test,9.666666666666666,4.72497205734253,high,high
lstm,test,9.4,4.745974233415391,high,high
lstm,test,10.933333333333334,5.246369287702773,high,high
lstm,test,13.066666666666666,6.734651803970337,high,high
lstm,test,14.2,7.831464656194054,high,high
lstm,test,13.866666666666667,8.087973340352377,high,high
lstm,test,11.133333333333333,8.343974632687038,high,high
lstm,test,12.066666666666666,7.550314966837567,high,high
lstm,test,11.2,7.004385492536756,high,high
lstm,test,10.4,6.36238905588786,high,high
lstm,test,9.533333333333331,6.728175534142386,high,high
lstm,test,12.466666666666669,6.940269909964668,high,high
lstm,test,9.666666666666666,7.71766905784607,high,high
lstm,test,11.666666666666666,7.67301246854994,high,high
lstm,test,11.066666666666666,8.188379780451456,high,high
lstm,test,9.666666666666666,7.272405433654786,high,high
lstm,test,10.909090909090908,7.137890386581422,high,high
lstm,test,5.2,3.4608207013871946,high,high
lstm,test,7.2,1.8098698404100209,high,low
lstm,test,5.6,2.4484731621212434,high,moderate
lstm,test,5.333333333333333,4.100265383720398,high,high
lstm,test,4.666666666666667,5.396036806371477,high,high
lstm,test,3.466666666666667,4.487215828895569,high,high
lstm,test,5.933333333333334,3.328372030787998,high,high
lstm,test,7.133333333333334,4.778508912854725,high,high
lstm,test,7.6,6.090824634499021,high,high
lstm,test,4.533333333333333,6.641451933317715,high,high
lstm,test,6.6,3.326388205422295,high,high
lstm,test,5.933333333333334,3.0037706640031603,high,moderate
lstm,test,6.466666666666667,3.984265547328525,high,high
lstm,test,6.266666666666667,7.130383749802907,high,high
lstm,test,5.466666666666667,6.763023568524254,high,high
lstm,test,4.4,6.72072780529658,high,high
lstm,test,4.769230769230769,6.01638915406333,high,high
lstm,test,1.4,2.2150401486290825,low,low
lstm,test,1.6,2.048958522412512,low,low
lstm,test,2.333333333333333,1.6422441797124012,low,low
lstm,test,2.6,1.8572575913535223,moderate,low
lstm,test,1.4,2.3524291025267705,low,low
lstm,test,2.2666666666666666,2.313129714793629,low,low
lstm,test,1.3333333333333333,2.163195235364967,low,low
lstm,test,2.0,1.7337812061111133,low,low
lstm,test,2.466666666666667,2.092803991834322,moderate,low
lstm,test,1.6,2.2437232693036395,low,low
lstm,test,2.1333333333333333,2.317872346772088,low,low
lstm,test,2.0,2.3840811888376874,low,low
lstm,test,1.4,2.2909161395496795,low,low
lstm,test,2.333333333333333,2.3370218780305647,low,low
lstm,test,2.2666666666666666,2.563475663132138,low,moderate
lstm,test,1.6,2.739222347736358,low,moderate
lstm,test,1.7333333333333334,3.008597616354624,low,moderate
lstm,test,0.3333333333333333,2.888822070757548,low,moderate
lstm,test,6.133333333333334,3.134040286805895,high,moderate
lstm,test,5.266666666666667,2.81193814277649,high,moderate
lstm,test,6.466666666666667,4.082698252465989,high,high
lstm,test,6.466666666666667,5.324466166231368,high,high
lstm,test,5.6,5.600544814268748,high,high
lstm,test,6.466666666666667,5.020720134841072,high,high
lstm,test,7.533333333333333,5.191834043131934,high,high
lstm,test,7.066666666666666,5.521362336476645,high,high
lstm,test,7.733333333333333,5.745112122429742,high,high
lstm,test,9.866666666666667,5.145495918061998,high,high
lstm,test,9.066666666666666,5.194219244851006,high,high
lstm,test,7.733333333333333,5.023230605655245,high,high
lstm,test,9.133333333333333,4.506944232516817,high,high
lstm,test,9.466666666666669,4.789440372255113,high,high
lstm,test,9.6,5.797902928458321,high,high
lstm,test,8.266666666666667,7.112949991226197,high,high
lstm,test,9.142857142857142,6.549128717846342,high,high
tcn,test,4.866666666666666,5.187868595123291,high,high
tcn,test,4.8,5.140405654907227,high,high
tcn,test,5.733333333333333,4.46070671081543,high,high
tcn,test,4.733333333333333,4.801723003387451,high,high
tcn,test,6.4,4.722702980041504,high,high
tcn,test,6.4,5.333897113800049,high,high
tcn,test,5.4,4.640080451965332,high,high
tcn,test,4.866666666666666,4.471395492553711,high,high
tcn,test,6.8,3.670713663101196,high,high
tcn,test,5.133333333333334,4.775390625,high,high
tcn,test,5.133333333333334,4.920601844787598,high,high
tcn,test,6.466666666666667,5.451080799102783,high,high
tcn,test,5.466666666666667,5.03864049911499,high,high
tcn,test,3.8,5.525582313537598,high,high
tcn,test,4.533333333333333,4.860716819763184,high,high
tcn,test,5.866666666666666,4.788275718688965,high,high
tcn,test,5.2,5.919113159179688,high,high
tcn,test,3.333333333333333,6.14799690246582,high,high
tcn,test,3.333333333333333,5.095513343811035,high,high
tcn,test,4.466666666666667,4.909551620483398,high,high
tcn,test,5.8,5.565957069396973,high,high
tcn,test,5.666666666666667,6.755125999450684,high,high
tcn,test,3.533333333333333,4.117453575134277,high,high
tcn,test,0.6666666666666666,3.8769686222076416,low,high
tcn,test,0.8,2.116729736328125,low,low
tcn,test,0.6666666666666666,1.359487533569336,low,low
tcn,test,0.5333333333333333,1.1210048198699951,low,low
tcn,test,1.7333333333333334,1.1932783126831057,low,low
tcn,test,0.9333333333333332,0.4132846593856811,low,low
tcn,test,0.6,0.1032900065183639,low,low
tcn,test,1.8,0.1145510524511337,low,low
tcn,test,2.066666666666667,0.369012713432312,low,low
tcn,test,0.2,0.881596565246582,low,low
tcn,test,0.8,1.0419518947601318,low,low
tcn,test,1.2666666666666666,1.006387710571289,low,low
tcn,test,2.466666666666667,1.2513766288757324,moderate,low
tcn,test,2.7333333333333334,2.1865222454071045,moderate,low
tcn,test,3.1333333333333333,3.388683557510376,moderate,high
tcn,test,2.2,3.946356058120728,low,high
tcn,test,4.133333333333334,3.2969110012054443,high,high
tcn,test,4.266666666666667,4.088841915130615,high,high
tcn,test,4.133333333333334,4.41793966293335,high,high
tcn,test,4.0,5.086912155151367,high,high
tcn,test,1.5333333333333334,2.5501303672790527,low,moderate
tcn,test,3.2,1.8550965785980225,moderate,low
tcn,test,2.933333333333333,1.9736649990081787,moderate,low
tcn,test,2.466666666666667,2.3818721771240234,moderate,low
tcn,test,1.933333333333333,2.381174325942993,low,low
tcn,test,2.2,1.6640644073486328,low,low
tcn,test,2.4,1.428433895111084,low,low
tcn,test,1.0666666666666669,1.7003281116485596,low,low
tcn,test,1.0,0.9931931495666504,low,low
tcn,test,3.533333333333333,0.874355673789978,high,low
tcn,test,3.6,1.5375043153762815,high,low
tcn,test,2.7333333333333334,3.232383728027344,moderate,moderate
tcn,test,2.333333333333333,4.29373836517334,low,high
tcn,test,3.6,2.453208923339844,high,moderate
tcn,test,3.733333333333333,2.9637837409973145,high,moderate
tcn,test,2.2,3.556683301925659,low,high
tcn,test,2.8,3.3476815223693848,moderate,high
tcn,test,3.066666666666667,3.4896366596221924,moderate,high
tcn,test,4.6,3.807771444320679,high,high
tcn,test,2.6153846153846154,5.304224967956543,moderate,high
tcn,test,0.0,0.682060956954956,low,low
tcn,test,0.6666666666666666,0.3366968035697937,low,low
tcn,test,1.0,0.0966275781393051,low,low
tcn,test,0.5333333333333333,0.1197254210710525,low,low
tcn,test,0.2,0.1193641275167465,low,low
tcn,test,0.2,-0.0657977014780044,low,low
tcn,test,0.3333333333333333,-0.0771181136369705,low,low
tcn,test,0.3333333333333333,-0.0526698678731918,low,low
tcn,test,0.0,-0.0428790599107742,low,low
tcn,test,0.3333333333333333,0.0239826887845993,low,low
tcn,test,1.7333333333333334,0.1593630164861679,low,low
tcn,test,1.2,0.5989567041397095,low,low
tcn,test,0.0666666666666666,1.4271477460861206,low,low
tcn,test,0.8,1.4332704544067385,low,low
tcn,test,1.3333333333333333,1.422213792800903,low,low
tcn,test,0.2,1.638048529624939,low,low
tcn,test,0.1333333333333333,1.780043601989746,low,low
tcn,test,1.2,1.9037518501281736,low,low
tcn,test,0.4666666666666667,2.1574971675872803,low,low
tcn,test,1.4,2.39703106880188,low,low
tcn,test,0.0,0.4170092344284057,low,low
tcn,test,0.0,0.170637235045433,low,low
tcn,test,0.2,-0.0525363236665725,low,low
tcn,test,0.3333333333333333,-0.2138434797525406,low,low
tcn,test,0.0666666666666666,-0.2551645040512085,low,low
tcn,test,0.0,-0.2698681950569153,low,low
tcn,test,0.2,-0.2822997570037842,low,low
tcn,test,0.0666666666666666,-0.1998347789049148,low,low
tcn,test,0.0,-0.1279178410768509,low,low
tcn,test,0.1333333333333333,-0.0390865951776504,low,low
tcn,test,0.4,0.1051913648843765,low,low
tcn,test,0.2666666666666666,0.3222148418426513,low,low
tcn,test,0.2666666666666666,0.6276274919509888,low,low
tcn,test,0.3333333333333333,0.9015491008758544,low,low
tcn,test,0.6666666666666666,1.1168397665023804,low,low
tcn,test,0.3333333333333333,1.3637828826904297,low,low
tcn,test,0.0,1.6227954626083374,low,low
tcn,test,0.5333333333333333,1.7811802625656128,low,low
tcn,test,0.1333333333333333,2.015026807785034,low,low
tcn,test,0.2666666666666666,2.2419819831848145,low,low
tcn,test,3.866666666666666,3.395160436630249,high,high
tcn,test,3.466666666666667,3.313267469406128,high,high
tcn,test,4.0,3.4923465251922607,high,high
tcn,test,3.933333333333333,3.492987871170044,high,high
tcn,test,3.6,3.2068591117858887,high,moderate
tcn,test,2.6666666666666665,2.995016098022461,moderate,moderate
tcn,test,3.533333333333333,2.3997690677642822,high,low
tcn,test,3.2666666666666666,2.308814764022827,high,low
tcn,test,3.733333333333333,2.2891345024108887,high,low
tcn,test,4.0,3.001546621322632,high,moderate
tcn,test,4.333333333333333,2.89434027671814,high,moderate
tcn,test,4.466666666666667,3.229626417160034,high,moderate
tcn,test,4.466666666666667,3.408184289932251,high,high
tcn,test,4.533333333333333,3.4857022762298584,high,high
tcn,test,3.866666666666666,3.8663079738616943,high,high
tcn,test,3.733333333333333,4.045577049255371,high,high
tcn,test,3.733333333333333,4.323169708251953,high,high
tcn,test,4.4,4.468091011047363,high,high
tcn,test,4.2,5.030056476593018,high,high
tcn,test,4.6,5.065016746520996,high,high
tcn,test,4.875,5.356752395629883,high,high
tcn,test,7.133333333333334,5.901087760925293,high,high
tcn,test,7.533333333333333,5.525184631347656,high,high
tcn,test,8.666666666666666,6.542045593261719,high,high
tcn,test,8.266666666666667,7.779689788818359,high,high
tcn,test,7.333333333333333,7.252148628234863,high,high
tcn,test,7.266666666666667,6.035037994384766,high,high
tcn,test,7.8,4.947348594665527,high,high
tcn,test,7.333333333333333,5.815457820892334,high,high
tcn,test,8.0,7.081879138946533,high,high
tcn,test,7.6,7.658345222473144,high,high
tcn,test,8.533333333333333,7.001614570617676,high,high
tcn,test,9.066666666666666,7.671092510223389,high,high
tcn,test,7.666666666666667,7.689704895019531,high,high
tcn,test,7.466666666666667,7.353660583496094,high,high
tcn,test,8.666666666666666,7.175472736358643,high,high
tcn,test,7.466666666666667,8.05850601196289,high,high
tcn,test,7.8,8.61762809753418,high,high
tcn,test,8.466666666666667,9.188922882080078,high,high
tcn,test,8.266666666666667,8.843055725097656,high,high
tcn,test,7.533333333333333,9.51243782043457,high,high
tcn,test,7.727272727272727,9.002607345581055,high,high
tcn,test,7.133333333333334,5.300713062286377,high,high
tcn,test,7.866666666666666,6.938414096832275,high,high
tcn,test,7.066666666666666,7.160157203674316,high,high
tcn,test,6.333333333333333,5.249566078186035,high,high
tcn,test,7.2,4.812979698181152,high,high
tcn,test,7.6,5.077938556671143,high,high
tcn,test,6.466666666666667,6.513151168823242,high,high
tcn,test,6.6,6.483643531799316,high,high
tcn,test,7.866666666666666,5.733626842498779,high,high
tcn,test,7.0,6.369703769683838,high,high
tcn,test,6.866666666666666,6.730929374694824,high,high
tcn,test,6.2,6.65870475769043,high,high
tcn,test,7.8,5.519561767578125,high,high
tcn,test,8.6,7.163466453552246,high,high
tcn,test,6.533333333333333,7.740372180938721,high,high
tcn,test,8.066666666666666,6.947055816650391,high,high
tcn,test,7.933333333333334,7.292835235595703,high,high
tcn,test,6.733333333333333,7.291899681091309,high,high
tcn,test,6.2,8.284431457519531,high,high
tcn,test,7.333333333333333,7.414792060852051,high,high
tcn,test,7.133333333333334,8.168325424194336,high,high
tcn,test,8.6,8.63768196105957,high,high
tcn,test,8.5,9.632163047790527,high,high
tcn,test,1.8666666666666667,1.3436665534973145,low,low
tcn,test,1.2,1.3178142309188845,low,low
tcn,test,1.0666666666666669,1.1799266338348389,low,low
tcn,test,0.0,0.9180073738098145,low,low
tcn,test,1.0,0.2795597910881042,low,low
tcn,test,1.0,0.2643077969551086,low,low
tcn,test,1.4,0.033531054854393,low,low
tcn,test,2.8,0.2766168117523193,moderate,low
tcn,test,1.4666666666666666,1.4424878358840942,low,low
tcn,test,1.0,1.5314923524856567,low,low
tcn,test,0.7333333333333333,0.9576245546340942,low,low
tcn,test,0.7333333333333333,1.085984706878662,low,low
tcn,test,1.1333333333333333,1.2261196374893188,low,low
tcn,test,1.5333333333333334,1.1339988708496094,low,low
tcn,test,0.6,1.26094388961792,low,low
tcn,test,1.0666666666666669,1.424726486206055,low,low
tcn,test,1.0666666666666669,1.529653787612915,low,low
tcn,test,0.8,1.809313535690308,low,low
tcn,test,0.2,2.030871629714966,low,low
tcn,test,0.6,2.248228073120117,low,low
tcn,test,0.8,2.4498937129974365,low,moderate
tcn,test,0.8666666666666667,2.6336140632629395,low,moderate
tcn,test,2.1666666666666665,2.894390344619751,low,moderate
tcn,test,1.1333333333333333,0.4734128713607788,low,low
tcn,test,0.2666666666666666,0.4993321895599365,low,low
tcn,test,0.2666666666666666,0.2751318216323852,low,low
tcn,test,0.0666666666666666,0.096155509352684,low,low
tcn,test,0.3333333333333333,-0.0645191818475723,low,low
tcn,test,0.1333333333333333,-0.2107424587011337,low,low
tcn,test,1.3333333333333333,-0.2713679671287536,low,low
tcn,test,1.1333333333333333,-0.0630125850439071,low,low
tcn,test,0.5333333333333333,0.2524213194847107,low,low
tcn,test,0.4,0.2208121865987777,low,low
tcn,test,0.1333333333333333,0.427122950553894,low,low
tcn,test,0.4666666666666667,0.6385306119918823,low,low
tcn,test,0.2666666666666666,0.741761326789856,low,low
tcn,test,0.2666666666666666,0.7794384956359863,low,low
tcn,test,0.2666666666666666,0.8825689554214478,low,low
tcn,test,0.2,1.107874870300293,low,low
tcn,test,0.2666666666666666,1.270302414894104,low,low
tcn,test,0.2,1.4630309343338013,low,low
tcn,test,0.3333333333333333,1.6580058336257937,low,low
tcn,test,0.0,1.8791052103042605,low,low
tcn,test,0.2666666666666666,2.118673324584961,low,low
tcn,test,0.2,2.337308168411255,low,low
tcn,test,0.6,2.56793475151062,low,moderate
tcn,test,2.466666666666667,0.837588906288147,moderate,low
tcn,test,1.2,1.1472675800323486,low,low
tcn,test,1.2,1.2285234928131104,low,low
tcn,test,0.3333333333333333,1.2881877422332764,low,low
tcn,test,1.0,0.526053786277771,low,low
tcn,test,0.8666666666666667,0.5237599015235901,low,low
tcn,test,0.4666666666666667,0.1280467063188552,low,low
tcn,test,1.1333333333333333,-0.0521707981824874,low,low
tcn,test,0.9333333333333332,0.0269825011491775,low,low
tcn,test,0.8,0.1336391419172287,low,low
tcn,test,1.6,0.3446802496910095,low,low
tcn,test,0.2,0.6542792320251465,low,low
tcn,test,0.9333333333333332,0.8171268701553345,low,low
tcn,test,1.1333333333333333,0.9266191720962524,low,low
tcn,test,0.5333333333333333,1.140631914138794,low,low
tcn,test,0.7333333333333333,1.262857437133789,low,low
tcn,test,0.2666666666666666,1.5116612911224363,low,low
tcn,test,0.6666666666666666,1.697141170501709,low,low
tcn,test,0.8,1.9267921447753904,low,low
tcn,test,0.9333333333333332,2.0956852436065674,low,low
tcn,test,0.4666666666666667,2.3822615146636963,low,low
tcn,test,1.1333333333333333,2.6351206302642822,low,moderate
tcn,test,0.75,2.8397881984710693,low,moderate
tcn,test,11.066666666666666,6.0000104904174805,high,high
tcn,test,8.866666666666667,8.025742530822754,high,high
tcn,test,9.533333333333331,8.447654724121094,high,high
tcn,test,9.133333333333333,8.611377716064453,high,high
tcn,test,7.333333333333333,5.865443706512451,high,high
tcn,test,8.933333333333334,4.938241958618164,high,high
tcn,test,9.533333333333331,6.906628131866455,high,high
tcn,test,8.266666666666667,8.455702781677246,high,high
tcn,test,10.6,8.72628402709961,high,high
tcn,test,8.4,8.555609703063965,high,high
tcn,test,7.533333333333333,6.8927202224731445,high,high
tcn,test,8.133333333333333,7.088560581207275,high,high
tcn,test,6.8,6.569746971130371,high,high
tcn,test,8.333333333333334,7.0587158203125,high,high
tcn,test,9.533333333333331,9.400863647460938,high,high
tcn,test,7.466666666666667,9.112092971801758,high,high
tcn,test,6.8,8.311017990112305,high,high
tcn,test,6.333333333333333,7.21802806854248,high,high
tcn,test,7.733333333333333,6.911747932434082,high,high
tcn,test,8.4,9.151947021484377,high,high
tcn,test,8.4,9.597524642944336,high,high
tcn,test,7.230769230769231,9.5611572265625,high,high
tcn,test,7.6,7.172372817993164,high,high
tcn,test,6.8,7.517205238342285,high,high
tcn,test,6.333333333333333,5.012523174285889,high,high
tcn,test,8.2,4.917050361633301,high,high
tcn,test,9.266666666666667,6.467776298522949,high,high
tcn,test,9.733333333333333,7.612220764160156,high,high
tcn,test,8.733333333333333,7.801132678985596,high,high
tcn,test,8.8,5.451394557952881,high,high
tcn,test,10.2,6.084002494812012,high,high
tcn,test,9.933333333333334,8.17940616607666,high,high
tcn,test,9.2,9.088380813598633,high,high
tcn,test,9.866666666666667,8.727156639099121,high,high
tcn,test,8.666666666666666,8.794727325439453,high,high
tcn,test,9.666666666666666,8.3236083984375,high,high
tcn,test,8.533333333333333,10.08222770690918,high,high
tcn,test,8.666666666666666,9.045928001403809,high,high
tcn,test,11.6,10.020601272583008,high,high
tcn,test,11.333333333333334,11.122478485107422,high,high
tcn,test,12.0,11.21236801147461,high,high
tcn,test,11.4,11.58603286743164,high,high
tcn,test,4.0,2.865433931350708,high,moderate
tcn,test,5.533333333333333,3.3061838150024414,high,high
tcn,test,3.6666666666666665,4.350847244262695,high,high
tcn,test,4.333333333333333,4.256448268890381,high,high
tcn,test,3.2,2.969082355499268,moderate,moderate
tcn,test,5.466666666666667,2.09897255897522,high,low
tcn,test,5.466666666666667,3.881940364837648,high,high
tcn,test,4.066666666666666,4.28240442276001,high,high
tcn,test,5.333333333333333,3.734722375869751,high,high
tcn,test,6.2,3.603948354721069,high,high
tcn,test,5.4,4.265325546264648,high,high
tcn,test,5.0,5.144062519073486,high,high
tcn,test,3.533333333333333,4.311783313751221,high,high
