scene_id,camera_id,split,interval_id,vehicle_count,n_frames,interval_start_sec,elapsed_time_sec,relative_position,vehicle_count_smoothed,lag_1,lag_2,lag_3,lag_4,rate_of_change,peak_density,rolling_mean,rolling_std,density_category
S03,c010,train,6,2.4,15,90,90,0.42857142857142855,3.0,3.733333333333333,3.733333333333333,3.5999999999999996,2.711111111111111,-0.733333333333333,3.733333333333333,3.488888888888889,0.42339019740572525,moderate
S03,c010,train,7,3.2666666666666666,15,105,105,0.5,3.0666666666666664,3.0,3.733333333333333,3.733333333333333,3.5999999999999996,0.06666666666666643,3.733333333333333,3.266666666666666,0.40551750201988096,moderate
S03,c010,train,8,3.2,15,120,120,0.5714285714285714,2.9555555555555557,3.0666666666666664,3.0,3.733333333333333,3.733333333333333,-0.11111111111111072,3.0666666666666664,3.0074074074074075,0.05592469952052033,moderate
S03,c010,train,9,2.6666666666666665,15,135,135,0.6428571428571429,3.0444444444444443,2.9555555555555557,3.0666666666666664,3.0,3.733333333333333,0.08888888888888857,3.0666666666666664,3.022222222222222,0.05879447357920967,moderate
S03,c010,train,10,3.533333333333333,15,150,150,0.7142857142857143,3.1333333333333333,3.0444444444444443,2.9555555555555557,3.0666666666666664,3.0,0.08888888888888902,3.1333333333333333,3.0444444444444443,0.0888888888888869,moderate
S03,c010,train,11,4.466666666666667,15,165,165,0.7857142857142857,3.555555555555556,3.1333333333333333,3.0444444444444443,2.9555555555555557,3.0666666666666664,0.4222222222222225,3.555555555555556,3.244444444444445,0.2730712383876562,high
S03,c010,train,12,3.2,15,180,180,0.8571428571428571,3.733333333333334,3.555555555555556,3.1333333333333333,3.0444444444444443,2.9555555555555557,0.17777777777777803,3.733333333333334,3.4740740740740748,0.30818731944762695,high
S03,c010,train,13,2.933333333333333,15,195,195,0.9285714285714286,3.5333333333333337,3.733333333333334,3.555555555555556,3.1333333333333333,3.0444444444444443,-0.20000000000000018,3.733333333333334,3.6074074074074076,0.10961961916258837,high
S03,c010,train,14,2.8,5,210,210,1.0,2.977777777777778,3.5333333333333337,3.733333333333334,3.555555555555556,3.1333333333333333,-0.5555555555555558,3.733333333333334,3.414814814814815,0.3914728966436693,moderate
S03,c011,train,0,2.1333333333333333,15,0,0,0.0,2.1333333333333333,,,,,,2.1333333333333333,2.1333333333333333,0.0,low
S03,c011,train,1,2.8666666666666667,15,15,15,0.06666666666666667,2.5,2.1333333333333333,,,,0.3666666666666667,2.5,2.3166666666666664,0.2592724864350676,moderate
S03,c011,train,2,2.6666666666666665,15,30,30,0.13333333333333333,2.5555555555555554,2.5,2.1333333333333333,,,0.05555555555555536,2.5555555555555554,2.396296296296296,0.22942045431034946,moderate
S03,c011,train,3,2.4,15,45,45,0.2,2.6444444444444444,2.5555555555555554,2.5,2.1333333333333333,,0.08888888888888902,2.6444444444444444,2.566666666666667,0.07286042804780156,moderate
S03,c011,train,4,3.6,15,60,60,0.26666666666666666,2.888888888888889,2.6444444444444444,2.5555555555555554,2.5,2.1333333333333333,0.24444444444444446,2.888888888888889,2.696296296296296,0.1726100770034237,moderate
S03,c011,train,5,3.2,15,75,75,0.3333333333333333,3.066666666666667,2.888888888888889,2.6444444444444444,2.5555555555555554,2.5,0.17777777777777803,3.066666666666667,2.8666666666666667,0.21198648920376645,moderate
S03,c011,train,6,3.2,15,90,90,0.4,3.3333333333333335,3.066666666666667,2.888888888888889,2.6444444444444444,2.5555555555555554,0.2666666666666666,3.3333333333333335,3.0962962962962965,0.22369879808209692,moderate
S03,c011,train,7,4.0,15,105,105,0.4666666666666667,3.466666666666667,3.3333333333333335,3.066666666666667,2.888888888888889,2.6444444444444444,0.1333333333333333,3.466666666666667,3.288888888888889,0.20367003088692667,moderate
S03,c011,train,8,3.2666666666666666,15,120,120,0.5333333333333333,3.4888888888888885,3.466666666666667,3.3333333333333335,3.066666666666667,2.888888888888889,0.0222222222222217,3.4888888888888885,3.429629629629629,0.08413197549333803,high
S03,c011,train,9,2.6666666666666665,15,135,135,0.6,3.3111111111111113,3.4888888888888885,3.466666666666667,3.3333333333333335,3.066666666666667,-0.17777777777777715,3.4888888888888885,3.422222222222222,0.09686442096757115,moderate
S03,c011,train,10,2.2,15,150,150,0.6666666666666666,2.711111111111111,3.3111111111111113,3.4888888888888885,3.466666666666667,3.3333333333333335,-0.6000000000000005,3.4888888888888885,3.1703703703703696,0.4075420652882648,moderate
S03,c011,train,11,1.8,15,165,165,0.7333333333333333,2.2222222222222223,2.711111111111111,3.3111111111111113,3.4888888888888885,3.466666666666667,-0.4888888888888885,3.3111111111111113,2.748148148148148,0.5453884484207405,low
S03,c011,train,12,2.6666666666666665,15,180,180,0.8,2.222222222222222,2.2222222222222223,2.711111111111111,3.3111111111111113,3.4888888888888885,-4.440892098500626e-16,2.711111111111111,2.385185185185185,0.28226013160381874,low
S03,c011,train,13,2.7333333333333334,15,195,195,0.8666666666666667,2.4,2.222222222222222,2.2222222222222223,2.711111111111111,3.3111111111111113,0.17777777777777803,2.4,2.281481481481481,0.1026400478559333,low
S03,c011,train,14,1.8666666666666667,15,210,210,0.9333333333333333,2.422222222222222,2.4,2.222222222222222,2.2222222222222223,2.711111111111111,0.022222222222222143,2.422222222222222,2.348148148148148,0.10961961916258298,low
S03,c011,train,15,2.0,3,225,225,1.0,2.1999999999999997,2.422222222222222,2.4,2.222222222222222,2.2222222222222223,-0.22222222222222232,2.422222222222222,2.3407407407407406,0.12239045660635767,low
S03,c012,train,0,3.0,15,0,0,0.0,3.0,,,,,,3.0,3.0,0.0,moderate
S03,c012,train,1,3.066666666666667,15,15,15,0.0625,3.033333333333333,3.0,,,,0.033333333333333215,3.033333333333333,3.0166666666666666,0.0235702260395515,moderate
S03,c012,train,2,3.0,15,30,30,0.125,3.022222222222222,3.033333333333333,3.0,,,-0.011111111111111072,3.033333333333333,3.0185185185185186,0.016972502573910447,moderate
S03,c012,train,3,3.0,15,45,45,0.1875,3.022222222222222,3.022222222222222,3.033333333333333,3.0,,0.0,3.033333333333333,3.0259259259259257,0.006415002990995597,moderate
S03,c012,train,4,3.2666666666666666,15,60,60,0.25,3.088888888888889,3.022222222222222,3.022222222222222,3.033333333333333,3.0,0.06666666666666687,3.088888888888889,3.0444444444444443,0.03849001794597524,moderate
S03,c012,train,5,3.066666666666667,15,75,75,0.3125,3.111111111111111,3.088888888888889,3.022222222222222,3.022222222222222,3.033333333333333,0.022222222222222143,3.111111111111111,3.074074074074074,0.04625924443258101,moderate
S03,c012,train,6,3.1333333333333333,15,90,90,0.375,3.1555555555555554,3.111111111111111,3.088888888888889,3.022222222222222,3.022222222222222,0.04444444444444429,3.1555555555555554,3.1185185185185187,0.033945005147821686,moderate
S03,c012,train,7,3.2666666666666666,15,105,105,0.4375,3.1555555555555554,3.1555555555555554,3.111111111111111,3.088888888888889,3.022222222222222,0.0,3.1555555555555554,3.140740740740741,0.025660011963984677,moderate
S03,c012,train,8,3.2,15,120,120,0.5,3.1999999999999997,3.1555555555555554,3.1555555555555554,3.111111111111111,3.088888888888889,0.04444444444444429,3.1999999999999997,3.1703703703703705,0.02566001196398334,moderate
S03,c012,train,9,3.1333333333333333,15,135,135,0.5625,3.2000000000000006,3.1999999999999997,3.1555555555555554,3.1555555555555554,3.111111111111111,8.881784197001252e-16,3.2000000000000006,3.1851851851851856,0.025660011963983792,moderate
S03,c012,train,10,3.0,15,150,150,0.625,3.1111111111111107,3.2000000000000006,3.1999999999999997,3.1555555555555554,3.1555555555555554,-0.0888888888888899,3.2000000000000006,3.1703703703703705,0.05132002392796713,moderate
S03,c012,train,11,3.066666666666667,15,165,165,0.6875,3.066666666666667,3.1111111111111107,3.2000000000000006,3.1999999999999997,3.1555555555555554,-0.04444444444444384,3.2000000000000006,3.125925925925926,0.06789001029564257,moderate
S03,c012,train,12,3.2666666666666666,15,180,180,0.75,3.111111111111111,3.066666666666667,3.1111111111111107,3.2000000000000006,3.1999999999999997,0.04444444444444429,3.111111111111111,3.096296296296296,0.025660011963983886,moderate
S03,c012,train,13,3.0,15,195,195,0.8125,3.111111111111111,3.111111111111111,3.066666666666667,3.1111111111111107,3.2000000000000006,0.0,3.111111111111111,3.0962962962962965,0.025660011963984045,moderate
S03,c012,train,14,3.1333333333333333,15,210,210,0.875,3.1333333333333333,3.111111111111111,3.111111111111111,3.066666666666667,3.1111111111111107,0.022222222222222143,3.1333333333333333,3.1185185185185187,0.012830005981991575,moderate
S03,c012,train,15,3.2,15,225,225,0.9375,3.1111111111111107,3.1333333333333333,3.111111111111111,3.111111111111111,3.066666666666667,-0.022222222222222587,3.1333333333333333,3.1185185185185182,0.012830005981991733,moderate
S03,c012,train,16,3.0,3,240,240,1.0,3.1111111111111107,3.1111111111111107,3.1333333333333333,3.111111111111111,3.111111111111111,0.0,3.1333333333333333,3.1185185185185182,0.012830005981991894,moderate
S03,c013,train,0,0.0,15,0,0,0.0,0.0,,,,,,0.0,0.0,0.0,low
S03,c013,train,1,0.2,15,15,15,0.0625,0.1,0.0,,,,0.1,0.1,0.05,0.07071067811865477,low
S03,c013,train,2,0.0,15,30,30,0.125,0.06666666666666667,0.1,0.0,,,-0.03333333333333334,0.1,0.05555555555555556,0.05091750772173156,low
S03,c013,train,3,0.0,15,45,45,0.1875,0.06666666666666667,0.06666666666666667,0.1,0.0,,0.0,0.1,0.07777777777777778,0.01924500897298753,low
S03,c013,train,4,0.13333333333333333,15,60,60,0.25,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.1,0.0,-0.02222222222222222,0.06666666666666667,0.05925925925925926,0.012830005981991683,low
S03,c013,train,5,1.1333333333333333,15,75,75,0.3125,0.4222222222222222,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.1,0.37777777777777777,0.4222222222222222,0.17777777777777778,0.21198648920376567,low
S03,c013,train,6,0.6,15,90,90,0.375,0.6222222222222222,0.4222222222222222,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.2,0.6222222222222222,0.362962962962963,0.29341188622723496,low
S03,c013,train,7,0.8,15,105,105,0.4375,0.8444444444444444,0.6222222222222222,0.4222222222222222,0.044444444444444446,0.06666666666666667,0.2222222222222222,0.8444444444444444,0.6296296296296297,0.21120855450938164,low
S03,c013,train,8,0.8,15,120,120,0.5,0.7333333333333334,0.8444444444444444,0.6222222222222222,0.4222222222222222,0.044444444444444446,-0.11111111111111105,0.8444444444444444,0.7333333333333334,0.11111111111111145,low
S03,c013,train,9,0.13333333333333333,15,135,135,0.5625,0.5777777777777778,0.7333333333333334,0.8444444444444444,0.6222222222222222,0.4222222222222222,-0.15555555555555556,0.8444444444444444,0.7185185185185187,0.1339491949631493,low
S03,c013,train,10,0.13333333333333333,15,150,150,0.625,0.35555555555555557,0.5777777777777778,0.7333333333333334,0.8444444444444444,0.6222222222222222,-0.22222222222222227,0.7333333333333334,0.5555555555555556,0.1898667498959452,low
S03,c013,train,11,0.2,15,165,165,0.6875,0.15555555555555556,0.35555555555555557,0.5777777777777778,0.7333333333333334,0.8444444444444444,-0.2,0.5777777777777778,0.362962962962963,0.2112085545093814,low
S03,c013,train,12,0.2,15,180,180,0.75,0.1777777777777778,0.15555555555555556,0.35555555555555557,0.5777777777777778,0.7333333333333334,0.022222222222222254,0.35555555555555557,0.22962962962962963,0.1096196191625828,low
S03,c013,train,13,0.0,15,195,195,0.8125,0.13333333333333333,0.1777777777777778,0.15555555555555556,0.35555555555555557,0.5777777777777778,-0.04444444444444448,0.1777777777777778,0.15555555555555556,0.022222222222219385,low
S03,c013,train,14,0.4,15,210,210,0.875,0.20000000000000004,0.13333333333333333,0.1777777777777778,0.15555555555555556,0.35555555555555557,0.06666666666666671,0.20000000000000004,0.1703703703703704,0.033945005147819264,low
S03,c013,train,15,0.6,15,225,225,0.9375,0.3333333333333333,0.20000000000000004,0.13333333333333333,0.1777777777777778,0.15555555555555556,0.13333333333333328,0.3333333333333333,0.22222222222222224,0.10183501544346259,low
S03,c013,train,16,2.0,2,240,240,1.0,1.0,0.3333333333333333,0.20000000000000004,0.13333333333333333,0.1777777777777778,0.6666666666666667,1.0,0.5111111111111112,0.4286067004885758,low
S03,c014,train,0,4.866666666666666,15,0,0,0.0,4.866666666666666,,,,,,4.866666666666666,4.866666666666666,0.0,high
S03,c014,train,1,4.666666666666667,15,15,15,0.06666666666666667,4.766666666666667,4.866666666666666,,,,-0.09999999999999964,4.866666666666666,4.816666666666666,0.0707106781186545,high
S03,c014,train,2,3.6,15,30,30,0.13333333333333333,4.377777777777777,4.766666666666667,4.866666666666666,,,-0.3888888888888893,4.866666666666666,4.67037037037037,0.2582785684683133,high
S03,c014,train,3,4.2,15,45,45,0.2,4.155555555555556,4.377777777777777,4.766666666666667,4.866666666666666,,-0.22222222222222143,4.766666666666667,4.433333333333333,0.3093202423794456,high
S03,c014,train,4,5.333333333333333,15,60,60,0.26666666666666666,4.377777777777777,4.155555555555556,4.377777777777777,4.766666666666667,4.866666666666666,0.22222222222222143,4.377777777777777,4.303703703703704,0.12830005981991735,high
S03,c014,train,5,4.866666666666666,15,75,75,0.3333333333333333,4.8,4.377777777777777,4.155555555555556,4.377777777777777,4.766666666666667,0.4222222222222225,4.8,4.444444444444445,0.327353774725694,high
S03,c014,train,6,5.0,15,90,90,0.4,5.066666666666666,4.8,4.377777777777777,4.155555555555556,4.377777777777777,0.2666666666666666,5.066666666666666,4.748148148148148,0.34735923222795145,high
S03,c014,train,7,6.0,15,105,105,0.4666666666666667,5.288888888888889,5.066666666666666,4.8,4.377777777777777,4.155555555555556,0.22222222222222232,5.288888888888889,5.051851851851851,0.24478091321271636,high
S03,c014,train,8,4.466666666666667,15,120,120,0.5333333333333333,5.155555555555556,5.288888888888889,5.066666666666666,4.8,4.377777777777777,-0.13333333333333286,5.288888888888889,5.17037037037037,0.11184939904105015,high
S03,c014,train,9,5.666666666666667,15,135,135,0.6,5.377777777777777,5.155555555555556,5.288888888888889,5.066666666666666,4.8,0.22222222222222143,5.377777777777777,5.274074074074075,0.11184939904105036,high
S03,c014,train,10,4.733333333333333,15,150,150,0.6666666666666666,4.955555555555556,5.377777777777777,5.155555555555556,5.288888888888889,5.066666666666666,-0.4222222222222216,5.377777777777777,5.162962962962964,0.21120855450938203,high
S03,c014,train,11,3.466666666666667,15,165,165,0.7333333333333333,4.622222222222223,4.955555555555556,5.377777777777777,5.155555555555556,5.288888888888889,-0.33333333333333304,5.377777777777777,4.985185185185185,0.3786482346409491,high
S03,c014,train,12,3.4,15,180,180,0.8,3.8666666666666667,4.622222222222223,4.955555555555556,5.377777777777777,5.155555555555556,-0.755555555555556,4.955555555555556,4.481481481481482,0.557920890597052,high
S03,c014,train,13,4.266666666666667,15,195,195,0.8666666666666667,3.711111111111111,3.8666666666666667,4.622222222222223,4.955555555555556,5.377777777777777,-0.1555555555555559,4.622222222222223,4.066666666666667,0.4873713822102492,high
S03,c014,train,14,6.066666666666666,15,210,210,0.9333333333333333,4.5777777777777775,3.711111111111111,3.8666666666666667,4.622222222222223,4.955555555555556,0.8666666666666667,4.5777777777777775,4.051851851851851,0.4620583755185364,high
S03,c014,train,15,6.222222222222222,9,225,225,1.0,5.518518518518518,4.5777777777777775,3.711111111111111,3.8666666666666667,4.622222222222223,0.9407407407407407,5.518518518518518,4.602469135802469,0.9039566535285952,high
S03,c015,train,0,2.3333333333333335,15,0,0,0.0,2.3333333333333335,,,,,,2.3333333333333335,2.3333333333333335,0.0,low
S03,c015,train,1,2.466666666666667,15,15,15,0.0625,2.4000000000000004,2.3333333333333335,,,,0.06666666666666687,2.4000000000000004,2.366666666666667,0.04714045207910316,low
S03,c015,train,2,2.7333333333333334,15,30,30,0.125,2.511111111111111,2.4000000000000004,2.3333333333333335,,,0.11111111111111072,2.511111111111111,2.414814814814815,0.08981004187394157,moderate
S03,c015,train,3,2.066666666666667,15,45,45,0.1875,2.422222222222222,2.511111111111111,2.4000000000000004,2.3333333333333335,,-0.08888888888888902,2.511111111111111,2.444444444444444,0.05879447357921287,low
S03,c015,train,4,2.0,15,60,60,0.25,2.266666666666667,2.422222222222222,2.511111111111111,2.4000000000000004,2.3333333333333335,-0.155555555555555,2.511111111111111,2.4000000000000004,0.12372809695177811,low
S03,c015,train,5,2.8,15,75,75,0.3125,2.2888888888888888,2.266666666666667,2.422222222222222,2.511111111111111,2.4000000000000004,0.0222222222222217,2.422222222222222,2.325925925925926,0.08413197549333773,low
S03,c015,train,6,3.3333333333333335,15,90,90,0.375,2.711111111111111,2.2888888888888888,2.266666666666667,2.422222222222222,2.511111111111111,0.42222222222222205,2.711111111111111,2.422222222222222,0.2504317259907696,moderate
S03,c015,train,7,3.2,15,105,105,0.4375,3.111111111111111,2.711111111111111,2.2888888888888888,2.266666666666667,2.422222222222222,0.40000000000000036,3.111111111111111,2.7037037037037037,0.41116115811490117,moderate
S03,c015,train,8,3.6666666666666665,15,120,120,0.5,3.4,3.111111111111111,2.711111111111111,2.2888888888888888,2.266666666666667,0.28888888888888875,3.4,3.074074074074074,0.345934649743277,moderate
S03,c015,train,9,3.0,15,135,135,0.5625,3.288888888888889,3.4,3.111111111111111,2.711111111111111,2.2888888888888888,-0.11111111111111072,3.4,3.266666666666667,0.14572085609559732,moderate
S03,c015,train,10,2.2,15,150,150,0.625,2.9555555555555557,3.288888888888889,3.4,3.111111111111111,2.711111111111111,-0.3333333333333335,3.4,3.2148148148148152,0.23129622216290216,moderate
S03,c015,train,11,1.9333333333333333,15,165,165,0.6875,2.3777777777777778,2.9555555555555557,3.288888888888889,3.4,3.111111111111111,-0.577777777777778,3.288888888888889,2.8740740740740747,0.4609883817037517,low
S03,c015,train,12,2.4,15,180,180,0.75,2.1777777777777776,2.3777777777777778,2.9555555555555557,3.288888888888889,3.4,-0.20000000000000018,2.9555555555555557,2.5037037037037035,0.4038905445989817,low
S03,c015,train,13,2.466666666666667,15,195,195,0.8125,2.2666666666666666,2.1777777777777776,2.3777777777777778,2.9555555555555557,3.288888888888889,0.08888888888888902,2.3777777777777778,2.2740740740740737,0.1002055500627384,low
S03,c015,train,14,2.0,15,210,210,0.875,2.2888888888888888,2.2666666666666666,2.1777777777777776,2.3777777777777778,2.9555555555555557,0.022222222222222143,2.2888888888888888,2.244444444444444,0.05879447357922616,low
S03,c015,train,15,2.6,15,225,225,0.9375,2.3555555555555556,2.2888888888888888,2.2666666666666666,2.1777777777777776,2.3777777777777778,0.06666666666666687,2.3555555555555556,2.303703703703704,0.04625924443259619,low
S03,c015,train,16,3.0,1,240,240,1.0,2.533333333333333,2.3555555555555556,2.2888888888888888,2.2666666666666666,2.1777777777777776,0.1777777777777776,2.533333333333333,2.3925925925925924,0.1263609045128347,moderate
S04,c016,train,0,2.7333333333333334,15,0,0,0.0,2.7333333333333334,,,,,,2.7333333333333334,2.7333333333333334,0.0,moderate
S04,c016,train,1,3.0,15,15,15,0.5,2.8666666666666667,2.7333333333333334,,,,0.1333333333333333,2.8666666666666667,2.8,0.09428090415820647,moderate
S04,c016,train,2,3.0,1,30,30,1.0,2.9111111111111114,2.8666666666666667,2.7333333333333334,,,0.04444444444444473,2.9111111111111114,2.837037037037037,0.09251848886516173,moderate
S04,c017,train,0,3.3333333333333335,15,0,0,0.0,3.3333333333333335,,,,,,3.3333333333333335,3.3333333333333335,0.0,moderate
S04,c017,train,1,4.428571428571429,14,15,15,1.0,3.8809523809523814,3.3333333333333335,,,,0.5476190476190479,3.8809523809523814,3.6071428571428577,0.38722514207834746,high
S04,c018,train,0,3.2666666666666666,15,0,0,0.0,3.2666666666666666,,,,,,3.2666666666666666,3.2666666666666666,0.0,moderate
S04,c018,train,1,3.066666666666667,15,15,15,0.5,3.166666666666667,3.2666666666666666,,,,-0.09999999999999964,3.2666666666666666,3.216666666666667,0.0707106781186545,moderate
S04,c018,train,2,2.9166666666666665,12,30,30,1.0,3.0833333333333335,3.166666666666667,3.2666666666666666,,,-0.08333333333333348,3.2666666666666666,3.1722222222222225,0.09179284245476832,moderate
S04,c019,train,0,1.3333333333333333,15,0,0,0.0,1.3333333333333333,,,,,,1.3333333333333333,1.3333333333333333,0.0,low
S04,c019,train,1,1.8666666666666667,15,15,15,0.3333333333333333,1.6,1.3333333333333333,,,,0.26666666666666683,1.6,1.4666666666666668,0.1885618083164127,low
S04,c019,train,2,2.0,15,30,30,0.6666666666666666,1.7333333333333334,1.6,1.3333333333333333,,,0.1333333333333333,1.7333333333333334,1.5555555555555556,0.20367003088692623,low
S04,c019,train,3,1.0,1,45,45,1.0,1.6222222222222225,1.7333333333333334,1.6,1.3333333333333333,,-0.11111111111111094,1.7333333333333334,1.651851851851852,0.07143445008142907,low
S04,c020,train,0,3.4,15,0,0,0.0,3.4,,,,,,3.4,3.4,0.0,moderate
S04,c020,train,1,4.2,15,15,15,0.3333333333333333,3.8,3.4,,,,0.3999999999999999,3.8,3.5999999999999996,0.2828427124746191,high
S04,c020,train,2,4.0,15,30,30,0.6666666666666666,3.866666666666667,3.8,3.4,,,0.06666666666666732,3.866666666666667,3.6888888888888887,0.2523959264800126,high
S04,c020,train,3,3.6666666666666665,3,45,45,1.0,3.9555555555555557,3.866666666666667,3.8,3.4,,0.08888888888888857,3.9555555555555557,3.874074074074074,0.07804187965076297,high
S04,c021,train,0,9.266666666666667,15,0,0,0.0,9.266666666666667,,,,,,9.266666666666667,9.266666666666667,0.0,high
S04,c021,train,1,8.6,15,15,15,0.5,8.933333333333334,9.266666666666667,,,,-0.3333333333333339,9.266666666666667,9.100000000000001,0.2357022603955169,high
S04,c021,train,2,10.0,1,30,30,1.0,9.28888888888889,8.933333333333334,9.266666666666667,,,0.35555555555555607,9.28888888888889,9.162962962962963,0.1991752542185003,high
S04,c022,train,0,4.933333333333334,15,0,0,0.0,4.933333333333334,,,,,,4.933333333333334,4.933333333333334,0.0,high
S04,c022,train,1,6.6,15,15,15,0.5,5.766666666666667,4.933333333333334,,,,0.833333333333333,5.766666666666667,5.35,0.5892556509887897,high
S04,c022,train,2,7.0,1,30,30,1.0,6.177777777777777,5.766666666666667,4.933333333333334,,,0.41111111111111054,6.177777777777777,5.625925925925926,0.6340476803090992,high
S04,c023,train,0,2.3333333333333335,15,0,0,0.0,2.3333333333333335,,,,,,2.3333333333333335,2.3333333333333335,0.0,low
S04,c023,train,1,2.6,15,15,15,0.25,2.466666666666667,2.3333333333333335,,,,0.1333333333333333,2.466666666666667,2.4000000000000004,0.09428090415820616,moderate
S04,c023,train,2,2.7333333333333334,15,30,30,0.5,2.555555555555556,2.466666666666667,2.3333333333333335,,,0.08888888888888902,2.555555555555556,2.451851851851852,0.11184939904104803,moderate
S04,c023,train,3,2.4,15,45,45,0.75,2.577777777777778,2.555555555555556,2.466666666666667,2.3333333333333335,,0.022222222222222143,2.577777777777778,2.533333333333333,0.058794473579212546,moderate
S04,c023,train,4,2.0,1,60,60,1.0,2.3777777777777778,2.577777777777778,2.555555555555556,2.466666666666667,2.3333333333333335,-0.20000000000000018,2.577777777777778,2.5037037037037035,0.10961961916258316,low
S04,c024,train,0,0.06666666666666667,15,0,0,0.0,0.06666666666666667,,,,,,0.06666666666666667,0.06666666666666667,0.0,low
S04,c024,train,1,0.13333333333333333,15,15,15,0.3333333333333333,0.1,0.06666666666666667,,,,0.03333333333333334,0.1,0.08333333333333334,0.023570226039551584,low
S04,c024,train,2,0.2,15,30,30,0.6666666666666666,0.13333333333333333,0.1,0.06666666666666667,,,0.033333333333333326,0.13333333333333333,0.09999999999999999,0.033333333333333326,low
S04,c024,train,3,0.2,10,45,45,1.0,0.17777777777777778,0.13333333333333333,0.1,0.06666666666666667,,0.04444444444444445,0.17777777777777778,0.13703703703703704,0.03902093982538051,low
S04,c025,train,0,4.466666666666667,15,0,0,0.0,4.466666666666667,,,,,,4.466666666666667,4.466666666666667,0.0,high
S04,c025,train,1,4.533333333333333,15,15,15,0.3333333333333333,4.5,4.466666666666667,,,,0.033333333333333215,4.5,4.483333333333333,0.0235702260395515,high
S04,c025,train,2,3.533333333333333,15,30,30,0.6666666666666666,4.177777777777778,4.5,4.466666666666667,,,-0.32222222222222197,4.5,4.381481481481482,0.1771981290948988,high
S04,c025,train,3,4.090909090909091,11,45,45,1.0,4.052525252525252,4.177777777777778,4.5,4.466666666666667,,-0.12525252525252561,4.5,4.243434343434344,0.23084951996323974,high
S04,c026,train,0,4.333333333333333,15,0,0,0.0,4.333333333333333,,,,,,4.333333333333333,4.333333333333333,0.0,high
S04,c026,train,1,6.2,15,15,15,0.25,5.266666666666667,4.333333333333333,,,,0.9333333333333336,5.266666666666667,4.8,0.6599663291074445,high
S04,c026,train,2,7.066666666666666,15,30,30,0.5,5.866666666666667,5.266666666666667,4.333333333333333,,,0.6000000000000005,5.866666666666667,5.155555555555556,0.7726817178094985,high
S04,c026,train,3,6.2,15,45,45,0.75,6.48888888888889,5.866666666666667,5.266666666666667,4.333333333333333,,0.6222222222222227,6.48888888888889,5.874074074074074,0.6111447802172828,high
S04,c026,train,4,3.909090909090909,11,60,60,1.0,5.725252525252525,6.48888888888889,5.866666666666667,5.266666666666667,4.333333333333333,-0.7636363636363646,6.48888888888889,6.026936026936028,0.40626324575058936,high
S04,c027,train,0,6.8,15,0,0,0.0,6.8,,,,,,6.8,6.8,0.0,high
S04,c027,train,1,7.333333333333333,15,15,15,0.5,7.066666666666666,6.8,,,,0.2666666666666666,7.066666666666666,6.933333333333334,0.1885618083164123,high
S04,c027,train,2,7.857142857142857,7,30,30,1.0,7.33015873015873,7.066666666666666,6.8,,,0.26349206349206344,7.33015873015873,7.065608465608466,0.26508094920795194,high
S04,c028,train,0,0.7333333333333333,15,0,0,0.0,0.7333333333333333,,,,,,0.7333333333333333,0.7333333333333333,0.0,low
S04,c028,train,1,1.8181818181818181,11,15,15,1.0,1.2757575757575756,0.7333333333333333,,,,0.5424242424242424,1.2757575757575756,1.0045454545454544,0.38355186009815756,low
S04,c029,train,0,6.333333333333333,15,0,0,0.0,6.333333333333333,,,,,,6.333333333333333,6.333333333333333,0.0,high
S04,c029,train,1,6.2727272727272725,11,15,15,1.0,6.303030303030303,6.333333333333333,,,,-0.030303030303030276,6.333333333333333,6.318181818181818,0.02142747821777446,high
S04,c030,train,0,4.4,15,0,0,0.0,4.4,,,,,,4.4,4.4,0.0,high
S04,c030,train,1,4.133333333333334,15,15,15,0.25,4.2666666666666675,4.4,,,,-0.13333333333333286,4.4,4.333333333333334,0.094280904158206,high
S04,c030,train,2,5.666666666666667,15,30,30,0.5,4.733333333333333,4.2666666666666675,4.4,,,0.4666666666666659,4.733333333333333,4.466666666666668,0.24037008503093238,high
S04,c030,train,3,5.8,15,45,45,0.75,5.2,4.733333333333333,4.2666666666666675,4.4,,0.4666666666666668,5.2,4.733333333333333,0.4666666666666667,high
S04,c030,train,4,3.75,4,60,60,1.0,5.072222222222223,5.2,4.733333333333333,4.2666666666666675,4.4,-0.12777777777777732,5.2,5.001851851851852,0.24116060253281882,high
S04,c031,train,0,8.333333333333334,15,0,0,0.0,8.333333333333334,,,,,,8.333333333333334,8.333333333333334,0.0,high
S04,c031,train,1,8.333333333333334,15,15,15,0.25,8.333333333333334,8.333333333333334,,,,0.0,8.333333333333334,8.333333333333334,0.0,high
S04,c031,train,2,8.4,15,30,30,0.5,8.355555555555556,8.333333333333334,8.333333333333334,,,0.022222222222222143,8.355555555555556,8.340740740740742,0.012830005981991383,high
S04,c031,train,3,8.2,15,45,45,0.75,8.31111111111111,8.355555555555556,8.333333333333334,8.333333333333334,,-0.04444444444444606,8.355555555555556,8.333333333333334,0.02222222222222303,high
S04,c031,train,4,7.5,6,60,60,1.0,8.033333333333333,8.31111111111111,8.355555555555556,8.333333333333334,8.333333333333334,-0.2777777777777768,8.355555555555556,8.233333333333333,0.1746248182833531,high
